ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
MO2612-C-7200.CFX,CFFEX,中证1000指数期权2612认购7200,100.0,OP000852.SH,指数期权,C,欧式,7200.0,202612,20261218,374.6,20251222,20261218,20261218,,指数点,0.2
MO2612-C-7400.CFX,CFFEX,中证1000指数期权2612认购7400,100.0,OP000852.SH,指数期权,C,欧式,7400.0,202612,20261218,321.4,20251222,20261218,20261218,,指数点,0.2
MO2612-C-7600.CFX,CFFEX,中证1000指数期权2612认购7600,100.0,OP000852.SH,指数期权,C,欧式,7600.0,202612,20261218,275.0,20251222,20261218,20261218,,指数点,0.2
MO2612-C-7800.CFX,CFFEX,中证1000指数期权2612认购7800,100.0,OP000852.SH,指数期权,C,欧式,7800.0,202612,20261218,234.4,20251222,20261218,20261218,,指数点,0.2
MO2612-C-8000.CFX,CFFEX,中证1000指数期权2612认购8000,100.0,OP000852.SH,指数期权,C,欧式,8000.0,202612,20261218,199.4,20251222,20261218,20261218,,指数点,0.2
MO2612-C-8200.CFX,CFFEX,中证1000指数期权2612认购8200,100.0,OP000852.SH,指数期权,C,欧式,8200.0,202612,20261218,169.0,20251222,20261218,20261218,,指数点,0.2
MO2612-P-6400.CFX,CFFEX,中证1000指数期权2612认沽6400,100.0,OP000852.SH,指数期权,P,欧式,6400.0,202612,20261218,618.4,20251222,20261218,20261218,,指数点,0.2
MO2612-P-6600.CFX,CFFEX,中证1000指数期权2612认沽6600,100.0,OP000852.SH,指数期权,P,欧式,6600.0,202612,20261218,729.4,20251222,20261218,20261218,,指数点,0.2
MO2612-C-9400.CFX,CFFEX,中证1000指数期权2612认购9400,100.0,OP000852.SH,指数期权,C,欧式,9400.0,202612,20261218,386.6,20260126,20261218,20261218,,指数点,0.2
MO2612-P-6800.CFX,CFFEX,中证1000指数期权2612认沽6800,100.0,OP000852.SH,指数期权,P,欧式,6800.0,202612,20261218,849.4,20251222,20261218,20261218,,指数点,0.2
MO2612-P-9400.CFX,CFFEX,中证1000指数期权2612认沽9400,100.0,OP000852.SH,指数期权,P,欧式,9400.0,202612,20261218,1608.8,20260126,20261218,20261218,,指数点,0.2
HO2609-C-3000.CFX,CFFEX,上证50指数期权2609认购3000,100.0,OP000016.SH,指数期权,C,欧式,3000.0,202609,20260918,186.6,20250922,20260918,20260918,,指数点,0.2
HO2609-C-3100.CFX,CFFEX,上证50指数期权2609认购3100,100.0,OP000016.SH,指数期权,C,欧式,3100.0,202609,20260918,149.6,20250922,20260918,20260918,,指数点,0.2
IO2609-C-3900.CFX,CFFEX,沪深300指数期权2609认购3900,100.0,OP000300.SH,指数期权,C,欧式,3900.0,202609,20260918,480.4,20260324,20260918,20260918,,指数点,0.2
HO2609-C-3200.CFX,CFFEX,上证50指数期权2609认购3200,100.0,OP000016.SH,指数期权,C,欧式,3200.0,202609,20260918,118.6,20250922,20260918,20260918,,指数点,0.2
HO2609-C-3500.CFX,CFFEX,上证50指数期权2609认购3500,100.0,OP000016.SH,指数期权,C,欧式,3500.0,202609,20260918,60.8,20260106,20260918,20260918,,指数点,0.2
IO2609-P-3900.CFX,CFFEX,沪深300指数期权2609认沽3900,100.0,OP000300.SH,指数期权,P,欧式,3900.0,202609,20260918,106.6,20260324,20260918,20260918,,指数点,0.2
HO2609-C-3300.CFX,CFFEX,上证50指数期权2609认购3300,100.0,OP000016.SH,指数期权,C,欧式,3300.0,202609,20260918,93.2,20250922,20260918,20260918,,指数点,0.2
HO2609-P-3500.CFX,CFFEX,上证50指数期权2609认沽3500,100.0,OP000016.SH,指数期权,P,欧式,3500.0,202609,20260918,468.4,20260106,20260918,20260918,,指数点,0.2
HO2609-P-2600.CFX,CFFEX,上证50指数期权2609认沽2600,100.0,OP000016.SH,指数期权,P,欧式,2600.0,202609,20260918,85.2,20250922,20260918,20260918,,指数点,0.2
HO2609-P-2700.CFX,CFFEX,上证50指数期权2609认沽2700,100.0,OP000016.SH,指数期权,P,欧式,2700.0,202609,20260918,118.4,20250922,20260918,20260918,,指数点,0.2
HO2609-P-2800.CFX,CFFEX,上证50指数期权2609认沽2800,100.0,OP000016.SH,指数期权,P,欧式,2800.0,202609,20260918,159.0,20250922,20260918,20260918,,指数点,0.2
HO2609-P-2900.CFX,CFFEX,上证50指数期权2609认沽2900,100.0,OP000016.SH,指数期权,P,欧式,2900.0,202609,20260918,206.6,20250922,20260918,20260918,,指数点,0.2
HO2609-P-3000.CFX,CFFEX,上证50指数期权2609认沽3000,100.0,OP000016.SH,指数期权,P,欧式,3000.0,202609,20260918,261.4,20250922,20260918,20260918,,指数点,0.2
HO2609-P-3100.CFX,CFFEX,上证50指数期权2609认沽3100,100.0,OP000016.SH,指数期权,P,欧式,3100.0,202609,20260918,322.8,20250922,20260918,20260918,,指数点,0.2
HO2609-P-3200.CFX,CFFEX,上证50指数期权2609认沽3200,100.0,OP000016.SH,指数期权,P,欧式,3200.0,202609,20260918,390.4,20250922,20260918,20260918,,指数点,0.2
HO2609-P-3300.CFX,CFFEX,上证50指数期权2609认沽3300,100.0,OP000016.SH,指数期权,P,欧式,3300.0,202609,20260918,463.4,20250922,20260918,20260918,,指数点,0.2
IO2609-C-5200.CFX,CFFEX,沪深300指数期权2609认购5200,100.0,OP000300.SH,指数期权,C,欧式,5200.0,202609,20260918,146.4,20250925,20260918,20260918,,指数点,0.2
IO2609-P-5200.CFX,CFFEX,沪深300指数期权2609认沽5200,100.0,OP000300.SH,指数期权,P,欧式,5200.0,202609,20260918,845.0,20250925,20260918,20260918,,指数点,0.2
MO2609-C-8600.CFX,CFFEX,中证1000指数期权2609认购8600,100.0,OP000852.SH,指数期权,C,欧式,8600.0,202609,20260918,219.6,20251010,20260918,20260918,,指数点,0.2
MO2609-P-8600.CFX,CFFEX,中证1000指数期权2609认沽8600,100.0,OP000852.SH,指数期权,P,欧式,8600.0,202609,20260918,1830.4,20251010,20260918,20260918,,指数点,0.2
MO2609-C-8400.CFX,CFFEX,中证1000指数期权2609认购8400,100.0,OP000852.SH,指数期权,C,欧式,8400.0,202609,20260918,241.6,20250923,20260918,20260918,,指数点,0.2
MO2609-P-8400.CFX,CFFEX,中证1000指数期权2609认沽8400,100.0,OP000852.SH,指数期权,P,欧式,8400.0,202609,20260918,1878.6,20250923,20260918,20260918,,指数点,0.2
MO2609-C-9200.CFX,CFFEX,中证1000指数期权2609认购9200,100.0,OP000852.SH,指数期权,C,欧式,9200.0,202609,20260918,321.0,20260113,20260918,20260918,,指数点,0.2
MO2609-P-9200.CFX,CFFEX,中证1000指数期权2609认沽9200,100.0,OP000852.SH,指数期权,P,欧式,9200.0,202609,20260918,1488.6,20260113,20260918,20260918,,指数点,0.2
MO2609-C-8800.CFX,CFFEX,中证1000指数期权2609认购8800,100.0,OP000852.SH,指数期权,C,欧式,8800.0,202609,20260918,207.8,20260107,20260918,20260918,,指数点,0.2
MO2609-P-8800.CFX,CFFEX,中证1000指数期权2609认沽8800,100.0,OP000852.SH,指数期权,P,欧式,8800.0,202609,20260918,1554.2,20260107,20260918,20260918,,指数点,0.2
HO2609-C-3400.CFX,CFFEX,上证50指数期权2609认购3400,100.0,OP000016.SH,指数期权,C,欧式,3400.0,202609,20260918,101.6,20251010,20260918,20260918,,指数点,0.2
HO2609-P-3400.CFX,CFFEX,上证50指数期权2609认沽3400,100.0,OP000016.SH,指数期权,P,欧式,3400.0,202609,20260918,476.4,20251010,20260918,20260918,,指数点,0.2
MO2609-C-9000.CFX,CFFEX,中证1000指数期权2609认购9000,100.0,OP000852.SH,指数期权,C,欧式,9000.0,202609,20260918,239.0,20260112,20260918,20260918,,指数点,0.2
MO2609-P-9000.CFX,CFFEX,中证1000指数期权2609认沽9000,100.0,OP000852.SH,指数期权,P,欧式,9000.0,202609,20260918,1509.6,20260112,20260918,20260918,,指数点,0.2
MO2609-C-6200.CFX,CFFEX,中证1000指数期权2609认购6200,100.0,OP000852.SH,指数期权,C,欧式,6200.0,202609,20260918,690.8,20251124,20260918,20260918,,指数点,0.2
MO2609-P-6200.CFX,CFFEX,中证1000指数期权2609认沽6200,100.0,OP000852.SH,指数期权,P,欧式,6200.0,202609,20260918,415.8,20251124,20260918,20260918,,指数点,0.2
HO2609-C-2500.CFX,CFFEX,上证50指数期权2609认购2500,100.0,OP000016.SH,指数期权,C,欧式,2500.0,202609,20260918,363.0,20260323,20260918,20260918,,指数点,0.2
HO2609-P-2500.CFX,CFFEX,上证50指数期权2609认沽2500,100.0,OP000016.SH,指数期权,P,欧式,2500.0,202609,20260918,15.4,20260323,20260918,20260918,,指数点,0.2
IO2609-C-4000.CFX,CFFEX,沪深300指数期权2609认购4000,100.0,OP000300.SH,指数期权,C,欧式,4000.0,202609,20260918,560.0,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4100.CFX,CFFEX,沪深300指数期权2609认购4100,100.0,OP000300.SH,指数期权,C,欧式,4100.0,202609,20260918,498.4,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4200.CFX,CFFEX,沪深300指数期权2609认购4200,100.0,OP000300.SH,指数期权,C,欧式,4200.0,202609,20260918,441.6,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4300.CFX,CFFEX,沪深300指数期权2609认购4300,100.0,OP000300.SH,指数期权,C,欧式,4300.0,202609,20260918,389.4,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4400.CFX,CFFEX,沪深300指数期权2609认购4400,100.0,OP000300.SH,指数期权,C,欧式,4400.0,202609,20260918,341.8,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4500.CFX,CFFEX,沪深300指数期权2609认购4500,100.0,OP000300.SH,指数期权,C,欧式,4500.0,202609,20260918,298.8,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4600.CFX,CFFEX,沪深300指数期权2609认购4600,100.0,OP000300.SH,指数期权,C,欧式,4600.0,202609,20260918,260.0,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4700.CFX,CFFEX,沪深300指数期权2609认购4700,100.0,OP000300.SH,指数期权,C,欧式,4700.0,202609,20260918,225.2,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4800.CFX,CFFEX,沪深300指数期权2609认购4800,100.0,OP000300.SH,指数期权,C,欧式,4800.0,202609,20260918,194.4,20250922,20260918,20260918,,指数点,0.2
IO2609-C-4900.CFX,CFFEX,沪深300指数期权2609认购4900,100.0,OP000300.SH,指数期权,C,欧式,4900.0,202609,20260918,167.0,20250922,20260918,20260918,,指数点,0.2
IO2609-C-5000.CFX,CFFEX,沪深300指数期权2609认购5000,100.0,OP000300.SH,指数期权,C,欧式,5000.0,202609,20260918,143.0,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4000.CFX,CFFEX,沪深300指数期权2609认沽4000,100.0,OP000300.SH,指数期权,P,欧式,4000.0,202609,20260918,167.0,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4100.CFX,CFFEX,沪深300指数期权2609认沽4100,100.0,OP000300.SH,指数期权,P,欧式,4100.0,202609,20260918,204.0,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4200.CFX,CFFEX,沪深300指数期权2609认沽4200,100.0,OP000300.SH,指数期权,P,欧式,4200.0,202609,20260918,245.6,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4300.CFX,CFFEX,沪深300指数期权2609认沽4300,100.0,OP000300.SH,指数期权,P,欧式,4300.0,202609,20260918,291.8,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4400.CFX,CFFEX,沪深300指数期权2609认沽4400,100.0,OP000300.SH,指数期权,P,欧式,4400.0,202609,20260918,342.8,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4500.CFX,CFFEX,沪深300指数期权2609认沽4500,100.0,OP000300.SH,指数期权,P,欧式,4500.0,202609,20260918,398.2,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4600.CFX,CFFEX,沪深300指数期权2609认沽4600,100.0,OP000300.SH,指数期权,P,欧式,4600.0,202609,20260918,458.0,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4700.CFX,CFFEX,沪深300指数期权2609认沽4700,100.0,OP000300.SH,指数期权,P,欧式,4700.0,202609,20260918,521.6,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4800.CFX,CFFEX,沪深300指数期权2609认沽4800,100.0,OP000300.SH,指数期权,P,欧式,4800.0,202609,20260918,589.4,20250922,20260918,20260918,,指数点,0.2
IO2609-P-4900.CFX,CFFEX,沪深300指数期权2609认沽4900,100.0,OP000300.SH,指数期权,P,欧式,4900.0,202609,20260918,660.4,20250922,20260918,20260918,,指数点,0.2
IO2609-P-5000.CFX,CFFEX,沪深300指数期权2609认沽5000,100.0,OP000300.SH,指数期权,P,欧式,5000.0,202609,20260918,735.0,20250922,20260918,20260918,,指数点,0.2
MO2609-C-6400.CFX,CFFEX,中证1000指数期权2609认购6400,100.0,OP000852.SH,指数期权,C,欧式,6400.0,202609,20260918,713.0,20251020,20260918,20260918,,指数点,0.2
MO2609-P-6400.CFX,CFFEX,中证1000指数期权2609认沽6400,100.0,OP000852.SH,指数期权,P,欧式,6400.0,202609,20260918,577.8,20251020,20260918,20260918,,指数点,0.2
MO2609-C-6600.CFX,CFFEX,中证1000指数期权2609认购6600,100.0,OP000852.SH,指数期权,C,欧式,6600.0,202609,20260918,652.6,20250922,20260918,20260918,,指数点,0.2
MO2609-C-6800.CFX,CFFEX,中证1000指数期权2609认购6800,100.0,OP000852.SH,指数期权,C,欧式,6800.0,202609,20260918,569.8,20250922,20260918,20260918,,指数点,0.2
MO2609-C-7000.CFX,CFFEX,中证1000指数期权2609认购7000,100.0,OP000852.SH,指数期权,C,欧式,7000.0,202609,20260918,495.6,20250922,20260918,20260918,,指数点,0.2
MO2609-C-7200.CFX,CFFEX,中证1000指数期权2609认购7200,100.0,OP000852.SH,指数期权,C,欧式,7200.0,202609,20260918,429.4,20250922,20260918,20260918,,指数点,0.2
MO2609-C-7400.CFX,CFFEX,中证1000指数期权2609认购7400,100.0,OP000852.SH,指数期权,C,欧式,7400.0,202609,20260918,371.0,20250922,20260918,20260918,,指数点,0.2
MO2609-C-7600.CFX,CFFEX,中证1000指数期权2609认购7600,100.0,OP000852.SH,指数期权,C,欧式,7600.0,202609,20260918,319.4,20250922,20260918,20260918,,指数点,0.2
MO2609-C-7800.CFX,CFFEX,中证1000指数期权2609认购7800,100.0,OP000852.SH,指数期权,C,欧式,7800.0,202609,20260918,274.4,20250922,20260918,20260918,,指数点,0.2
MO2609-C-8000.CFX,CFFEX,中证1000指数期权2609认购8000,100.0,OP000852.SH,指数期权,C,欧式,8000.0,202609,20260918,234.8,20250922,20260918,20260918,,指数点,0.2
MO2609-C-8200.CFX,CFFEX,中证1000指数期权2609认购8200,100.0,OP000852.SH,指数期权,C,欧式,8200.0,202609,20260918,200.6,20250922,20260918,20260918,,指数点,0.2
MO2609-P-6600.CFX,CFFEX,中证1000指数期权2609认沽6600,100.0,OP000852.SH,指数期权,P,欧式,6600.0,202609,20260918,674.6,20250922,20260918,20260918,,指数点,0.2
MO2609-P-6800.CFX,CFFEX,中证1000指数期权2609认沽6800,100.0,OP000852.SH,指数期权,P,欧式,6800.0,202609,20260918,788.8,20250922,20260918,20260918,,指数点,0.2
MO2609-P-7000.CFX,CFFEX,中证1000指数期权2609认沽7000,100.0,OP000852.SH,指数期权,P,欧式,7000.0,202609,20260918,911.6,20250922,20260918,20260918,,指数点,0.2
MO2609-P-7200.CFX,CFFEX,中证1000指数期权2609认沽7200,100.0,OP000852.SH,指数期权,P,欧式,7200.0,202609,20260918,1042.6,20250922,20260918,20260918,,指数点,0.2
MO2609-P-7400.CFX,CFFEX,中证1000指数期权2609认沽7400,100.0,OP000852.SH,指数期权,P,欧式,7400.0,202609,20260918,1181.2,20250922,20260918,20260918,,指数点,0.2
MO2609-P-7600.CFX,CFFEX,中证1000指数期权2609认沽7600,100.0,OP000852.SH,指数期权,P,欧式,7600.0,202609,20260918,1326.6,20250922,20260918,20260918,,指数点,0.2
MO2609-P-7800.CFX,CFFEX,中证1000指数期权2609认沽7800,100.0,OP000852.SH,指数期权,P,欧式,7800.0,202609,20260918,1478.4,20250922,20260918,20260918,,指数点,0.2
MO2609-P-8000.CFX,CFFEX,中证1000指数期权2609认沽8000,100.0,OP000852.SH,指数期权,P,欧式,8000.0,202609,20260918,1636.0,20250922,20260918,20260918,,指数点,0.2
MO2609-P-8200.CFX,CFFEX,中证1000指数期权2609认沽8200,100.0,OP000852.SH,指数期权,P,欧式,8200.0,202609,20260918,1798.6,20250922,20260918,20260918,,指数点,0.2
MO2609-C-9600.CFX,CFFEX,中证1000指数期权2609认购9600,100.0,OP000852.SH,指数期权,C,欧式,9600.0,202609,20260918,160.2,20260302,20260918,20260918,,指数点,0.2
MO2609-P-9600.CFX,CFFEX,中证1000指数期权2609认沽9600,100.0,OP000852.SH,指数期权,P,欧式,9600.0,202609,20260918,1565.0,20260302,20260918,20260918,,指数点,0.2
IO2609-C-5400.CFX,CFFEX,沪深300指数期权2609认购5400,100.0,OP000300.SH,指数期权,C,欧式,5400.0,202609,20260918,136.2,20251030,20260918,20260918,,指数点,0.2
IO2609-P-5400.CFX,CFFEX,沪深300指数期权2609认沽5400,100.0,OP000300.SH,指数期权,P,欧式,5400.0,202609,20260918,860.6,20251030,20260918,20260918,,指数点,0.2
HO2609-C-2600.CFX,CFFEX,上证50指数期权2609认购2600,100.0,OP000016.SH,指数期权,C,欧式,2600.0,202609,20260918,404.4,20250922,20260918,20260918,,指数点,0.2
MO2609-C-9400.CFX,CFFEX,中证1000指数期权2609认购9400,100.0,OP000852.SH,指数期权,C,欧式,9400.0,202609,20260918,303.6,20260126,20260918,20260918,,指数点,0.2
HO2609-C-2700.CFX,CFFEX,上证50指数期权2609认购2700,100.0,OP000016.SH,指数期权,C,欧式,2700.0,202609,20260918,339.0,20250922,20260918,20260918,,指数点,0.2
MO2609-P-9400.CFX,CFFEX,中证1000指数期权2609认沽9400,100.0,OP000852.SH,指数期权,P,欧式,9400.0,202609,20260918,1438.4,20260126,20260918,20260918,,指数点,0.2
HO2609-C-2800.CFX,CFFEX,上证50指数期权2609认购2800,100.0,OP000016.SH,指数期权,C,欧式,2800.0,202609,20260918,281.0,20250922,20260918,20260918,,指数点,0.2
HO2609-C-2900.CFX,CFFEX,上证50指数期权2609认购2900,100.0,OP000016.SH,指数期权,C,欧式,2900.0,202609,20260918,230.2,20250922,20260918,20260918,,指数点,0.2
HO2606-C-2700.CFX,CFFEX,上证50指数期权2606认购2700,100.0,OP000016.SH,指数期权,C,欧式,2700.0,202606,20260622,142.8,20250623,20260622,20260622,,指数点,0.2
HO2606-C-3500.CFX,CFFEX,上证50指数期权2606认购3500,100.0,OP000016.SH,指数期权,C,欧式,3500.0,202606,20260622,44.6,20260106,20260622,20260622,,指数点,0.2
IO2606-P-4050.CFX,CFFEX,沪深300指数期权2606认沽4050,100.0,OP000300.SH,指数期权,P,欧式,4050.0,202606,20260622,81.4,20260324,20260622,20260622,,指数点,0.2
HO2606-C-2800.CFX,CFFEX,上证50指数期权2606认购2800,100.0,OP000016.SH,指数期权,C,欧式,2800.0,202606,20260622,107.2,20250623,20260622,20260622,,指数点,0.2
HO2606-P-3500.CFX,CFFEX,上证50指数期权2606认沽3500,100.0,OP000016.SH,指数期权,P,欧式,3500.0,202606,20260622,447.0,20260106,20260622,20260622,,指数点,0.2
HO2606-C-2900.CFX,CFFEX,上证50指数期权2606认购2900,100.0,OP000016.SH,指数期权,C,欧式,2900.0,202606,20260622,79.0,20250623,20260622,20260622,,指数点,0.2
HO2606-C-3000.CFX,CFFEX,上证50指数期权2606认购3000,100.0,OP000016.SH,指数期权,C,欧式,3000.0,202606,20260622,57.2,20250623,20260622,20260622,,指数点,0.2
HO2606-P-2400.CFX,CFFEX,上证50指数期权2606认沽2400,100.0,OP000016.SH,指数期权,P,欧式,2400.0,202606,20260622,77.2,20250623,20260622,20260622,,指数点,0.2
HO2606-P-2450.CFX,CFFEX,上证50指数期权2606认沽2450,100.0,OP000016.SH,指数期权,P,欧式,2450.0,202606,20260622,94.4,20250623,20260622,20260622,,指数点,0.2
HO2606-P-2500.CFX,CFFEX,上证50指数期权2606认沽2500,100.0,OP000016.SH,指数期权,P,欧式,2500.0,202606,20260622,113.8,20250623,20260622,20260622,,指数点,0.2
MO2606-C-7000.CFX,CFFEX,中证1000指数期权2606认购7000,100.0,OP000852.SH,指数期权,C,欧式,7000.0,202606,20260622,92.6,20250625,20260622,20260622,,指数点,0.2
HO2606-P-2600.CFX,CFFEX,上证50指数期权2606认沽2600,100.0,OP000016.SH,指数期权,P,欧式,2600.0,202606,20260622,159.2,20250623,20260622,20260622,,指数点,0.2
MO2606-P-7000.CFX,CFFEX,中证1000指数期权2606认沽7000,100.0,OP000852.SH,指数期权,P,欧式,7000.0,202606,20260622,1652.4,20250625,20260622,20260622,,指数点,0.2
HO2606-P-2700.CFX,CFFEX,上证50指数期权2606认沽2700,100.0,OP000016.SH,指数期权,P,欧式,2700.0,202606,20260622,213.6,20250623,20260622,20260622,,指数点,0.2
HO2606-P-2800.CFX,CFFEX,上证50指数期权2606认沽2800,100.0,OP000016.SH,指数期权,P,欧式,2800.0,202606,20260622,276.4,20250623,20260622,20260622,,指数点,0.2
MO2606-C-6800.CFX,CFFEX,中证1000指数期权2606认购6800,100.0,OP000852.SH,指数期权,C,欧式,6800.0,202606,20260622,91.6,20250624,20260622,20260622,,指数点,0.2
HO2606-P-2900.CFX,CFFEX,上证50指数期权2606认沽2900,100.0,OP000016.SH,指数期权,P,欧式,2900.0,202606,20260622,346.6,20250623,20260622,20260622,,指数点,0.2
MO2606-C-7400.CFX,CFFEX,中证1000指数期权2606认购7400,100.0,OP000852.SH,指数期权,C,欧式,7400.0,202606,20260622,121.6,20250721,20260622,20260622,,指数点,0.2
MO2606-P-6800.CFX,CFFEX,中证1000指数期权2606认沽6800,100.0,OP000852.SH,指数期权,P,欧式,6800.0,202606,20260622,1579.2,20250624,20260622,20260622,,指数点,0.2
HO2606-P-3000.CFX,CFFEX,上证50指数期权2606认沽3000,100.0,OP000016.SH,指数期权,P,欧式,3000.0,202606,20260622,423.4,20250623,20260622,20260622,,指数点,0.2
MO2606-P-7400.CFX,CFFEX,中证1000指数期权2606认沽7400,100.0,OP000852.SH,指数期权,P,欧式,7400.0,202606,20260622,1693.4,20250721,20260622,20260622,,指数点,0.2
MO2606-C-8900.CFX,CFFEX,中证1000指数期权2606认购8900,100.0,OP000852.SH,指数期权,C,欧式,8900.0,202606,20260622,55.2,20260414,20260622,20260622,,指数点,0.2
MO2606-P-8900.CFX,CFFEX,中证1000指数期权2606认沽8900,100.0,OP000852.SH,指数期权,P,欧式,8900.0,202606,20260622,1146.0,20260414,20260622,20260622,,指数点,0.2
IO2606-C-4400.CFX,CFFEX,沪深300指数期权2606认购4400,100.0,OP000300.SH,指数期权,C,欧式,4400.0,202606,20260622,125.2,20250626,20260622,20260622,,指数点,0.2
